Email,"Customer Name","Company Name",Address,Postcode,City,"Invoice Number","Customer Number","VAT ID","Invoice Date","Due Date","Item Description",Quantity,Price,"Total Amount",IBAN,SWIFT,"Bank Name","Payment Terms"
info@naturstein-grobe.de,"Ms Karin Grobe","Karin Grobe Steinmetzbetrieb E. Kfr.","Bahnhofstrasse 43",15806,Zossen,28343,27332,DE234202923,23-04-2025,07-05-2025,naturstein-grobe.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
jpb@janpaulbecker.de,"Dipl.-Volkswirt Jan Paul Becker","Lpp Jan Paul Becker. Financial Consulting GMBH","Im Jahr 2022",53332,Bornheim,28344,27333,DE202535384,23-04-2025,07-05-2025,janpaulbecker.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@reisebuerofriedrich.de,"Ms Stefanie Mueller","Reisebuero Friedrich GMBH","- 8",4179,Leipzig,28345,27334,DE200088611,23-04-2025,07-05-2025,reisebuerofriedrich.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@finn-block.com,"Mr Stefan Tittmann","Finn-block Fertighausvertriebsgesellschaft Mbh","Milanstraße 27",13505,Berlin,28346,27335,DE812074423,23-04-2025,07-05-2025,finn-block.com,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@fug-gmbh.de,"Mr Olaf Peter","F & G Lufttechnische Anlagen GMBH","Im Hengstfeld 21",32657,Lemgo,28347,27336,DE194179020,23-04-2025,07-05-2025,fug-gmbh.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@tante-amanda.de,"Mr Franz-Josef Leuthold","Tante Amanda Country Club GMBH","Mosselde 149",44357,Dortmund,28348,27337,DE314571004,23-04-2025,07-05-2025,tante-amanda.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@exec.de,"Ms Iris Heinz","Exec It Solutions GMBH","Fides 4",56235,Ransbach-baumbach,28349,27338,DE153436799,23-04-2025,07-05-2025,exec.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@stoeckle-outlet.de,"Stoeckle Verwaltung GmbH","Stoeckle GMBH & Co. KG","Industriestraße 32",71272,Renningen,28350,27339,DE146004061,23-04-2025,07-05-2025,stoeckle-renningen.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@danielzik-baumanagement.de,"Prof. Dr. Ing. Juergen Danielzik","J. Danielzik Baumanagement GMBH","Am Wiesenbusch 2",45966,Gladbeck,28351,27340,DE230067709,23-04-2025,07-05-2025,danielzik-baumanagement.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@gehrmann-gmbh.de,"Ms Andrea Hettmann","Gehrmann, Metallbearbeitung Gesellschaft Mit Beschraenkter Haftung","Skip To 1s",31832,Springe,28352,27341,DE116401853,23-04-2025,07-05-2025,gehrmann-metallbearbeitung.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@bitnord.de,"Mr Stefan Jendreyko","Business It Nord GMBH","Schauenburgerstraße 116",24118,Kiel,28353,27342,DE815494214,23-04-2025,07-05-2025,bitnord.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@wicon-industrietore.de,"Ms Kira Schmidtmann","Wicon Industrietore GMBH","Dieselstraße 10",59609,Anroechte,28354,27343,DE811239624,23-04-2025,07-05-2025,wicon-industrietore.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@carunion.de,"Mr Fritz Ferdinand Ernst Karl Henze","Carunion GMBH","Autos. Einfach. Carunion. 25",30519,Hannover,28355,27344,DE115689422,23-04-2025,07-05-2025,carunion.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@hallerhof.de,"Mr Karl-Rainer Peters","Karl-rainer Peters Hallerhof E.k.","Karl-rainer Peters Hallerhof 1",50129,Bergheim,28356,27345,DE173893067,23-04-2025,07-05-2025,hallerhof.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@aig-service.de,"Mr Volker Klemenz","Aig Service GMBH Anlagentechnik - Industriewartung - Gebaeudedienstleistungen","Hrb 7479",70469,Stuttgart,28357,27346,DE293955648,23-04-2025,07-05-2025,aig-service.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@uberig-dimarzo.de,"Ms Umberto Di Marzo","Uberig & Di Marzo Fussbodentechnik GMBH","Httencker 4",74182,Obersulm,28358,27347,DE174344143,23-04-2025,07-05-2025,uberig-dimarzo.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@mafa-stolpen.de,"Mr Jens Kroehnert","Maschinenfabrik Stolpen GMBH","Pirnaer Landstr. 24",1833,Stolpen,28359,27348,DE155304036,23-04-2025,07-05-2025,mafa-stolpen.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@schmid-bauen.de,"Mr Matthias Schmid","J. Schmid GMBH","Kaltentaler Str. 4",87679,Westendorf,28360,27349,DE316008972,23-04-2025,07-05-2025,schmid-bauen.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
kanzlei@walterscheid-law.de,"Master of Laws Joachim Walterscheid","Walterscheid Rechtsanwaltsgesellschaft Mbh","An Der Schlossmühle 10",32549,"Bad Oeynhausen",28361,27350,DE268704020,23-04-2025,07-05-2025,walterscheid-law.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@volkheimer-heil.de,"Volkheimer & Heil Verwaltungs GmbH","Volkheimer & Heil GMBH + Co KG","Am Gründlein 1",97714,Oerlenbach,28362,27351,DE276325537,23-04-2025,07-05-2025,ottoheil.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
landtechnik-geyer@t-online.de,"No data fulfill your filter criteria","Hermann Geyer U. Sohn E.k.",9750,97509,Kolitzheim,28363,27352,DE133837587,23-04-2025,07-05-2025,geyer-landtechnik.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@kickerschaefer.com,"Mr Christian Schaefer","Kicker Schaefer GMBH","Alte Traubingerstraße 17",82340,Feldafing,28364,27353,DE812116702,23-04-2025,07-05-2025,kickerschaefer.com,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
duesseldorf@hoyngrokh.com,"No data fulfill your filter criteria","Hoyng Reimann Osterrieth Koehler Haft Monegier Du Sorbier Partnerschaftsgesellschaft Von Rechtsanwaelten Mbb","Upc Decisions Week 16",40212,Duesseldorf,28365,27354,DE237204738,23-04-2025,07-05-2025,hoyngrokhmonegier.com,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@wewid-awo-ol.de,"Dr. Harald Groth","Awo Wewid GMBH","Projekt Regenbogen 3",26133,Oldenburg,28366,27355,DE117472507,23-04-2025,07-05-2025,awo-ol.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@bic-dresden.de,"Ms Regina Barthel-Marr","Bau- Und Ingenieur-consulting (bic) GMBH","Bodenbacher Str. 42",1277,Dresden,28367,27356,DE229897280,23-04-2025,07-05-2025,bic-dresden.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
gerbl-maschinen@t-online.de,"Mr Johann Gerbl","Jogese GMBH","Am Birkenstuhl 20",84189,Wurmsham,28368,27357,DE154508998,23-04-2025,07-05-2025,gerbl-maschinen.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@michel-consulting.de,"MICHEL Development GmbH","Michel Development + Consulting GMBH & Co. KG","Rennweg 60",56626,Andernach,28369,27358,DE218506611,23-04-2025,07-05-2025,michel-consulting.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@healthtwist.de,"Dr. Andreas Busjahn","Healthtwist GMBH","Robert-rössle-str. 10",13125,Berlin,28370,27359,DE225998662,23-04-2025,07-05-2025,healthtwist.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@bbm-lasertechnik.de,"Mr Andree Brandes","Bbm Laseranwendungstechnik GMBH","Im Deboldsacker 2",74232,Abstatt,28371,27360,DE811920609,23-04-2025,07-05-2025,bbm-lasertechnik.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
office@topoffice24.de,"Ms Kathrin Prikryl","Topoffice24 GMBH",0,80801,Muenchen,28372,27361,DE814200369,23-04-2025,07-05-2025,topoffice24.com,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@stuck-komzet.de,"Ms Gabriele Kraemer","Kompetenzzentrum Fuer Ausbau Und Fassade GMBH","Siemensstr. 6",71277,Rutesheim,28373,27362,DE274229913,23-04-2025,07-05-2025,stuck-komzet.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@vanderhamm.de,"Mr Markus Busalt","Herbert Van Der Hamm Fruchthandelsgesellschaft Mbh","Schlachthofstraße 15",68165,Mannheim,28374,27363,DE252731025,23-04-2025,07-05-2025,vanderhamm.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
s.mayer@mayer-heli.de,"Mr Stefan Mayer","Mayers Garten- Und Landschaftsbau GMBH","Moderne Ausrichtung Des 21",37235,"Hessisch Lichtenau",28375,27364,DE226273339,23-04-2025,07-05-2025,mayers-galabau.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@kolb-umzug.de,"Ms Ursula Neumann","Georg Kolb Verwaltungsgesellschaft Mbh","In Der Neuen Welt 6",87700,Memmingen,28376,27365,DE129087797,23-04-2025,07-05-2025,kolb-umzug.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@kolb-umzug.de,"Ms Elke Kornegger","Georg Kolb GMBH & Co. KG","In Der Neuen Welt 6",87700,Memmingen,28377,27366,DE129087797,23-04-2025,07-05-2025,kolb-umzug.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
email@baumann-tbb.de,"Mr Benedikt Baumann","Baumann GMBH","- 12",97941,Tauberbischofsheim,28378,27367,DE146589543,23-04-2025,07-05-2025,baumann-tbb.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@rauschermueller.de,"Mr Marius Mueller","Rauscher + Mueller Gesellschaft Mit Beschraenkter Haftung","Gartenstraße 26",71679,Asperg,28379,27368,DE146129432,23-04-2025,07-05-2025,rauschermueller.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@bob-instruments.de,"Mr Klaus Gerach","Bob Instruments GMBH","Bob Instruments Gmbh - Weilatten 10",78532,Tuttlingen,28380,27369,DE813399716,23-04-2025,07-05-2025,bob-instruments.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@almit.de,"Ms Martina Mendel","Almit GMBH","Unterer Hammer 3",64720,Michelstadt,28381,27370,DE212593052,23-04-2025,07-05-2025,almit.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@drmgm.de,,"Dr. Marcus Guette-michaelis Und Sebastian Troemel Partg - Oralchirurgie Berlin","Schnellerstraße 123",12439,Berlin,28382,27371,DE312752376,23-04-2025,07-05-2025,oralchirurgie-berlin-schoeneweide.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
hello@elevabiologics.com,"Dipl.-Kfm. Joerg Alexander Ronde","Eleva GMBH","Eleva Boosts Capacity For Platform And Pipeline With 3p",74076,Heilbronn,28383,27372,DE812793603,23-04-2025,07-05-2025,elevabiologics.com,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
kgal@kgal.de,"Ms Karin Keller","Invento Grundstuecks-verwaltungsgesellschaft Mbh","Tölzer Straße 15",82031,Gruenwald,28384,27373,DE129992086,23-04-2025,07-05-2025,kgal.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
kgal@kgal.de,"DURU Grundstuecks-Verwaltungsgesellschaft mbH","Kala Grundstuecksgesellschaft Mbh & Co. Objekt Leipzig Ii KG","Tölzer Straße 15",82031,Gruenwald,28385,27374,DE129992086,23-04-2025,07-05-2025,kgal.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@kssystem.de,"Mr Uwe Schmid","Ks System GMBH","Hörschweiler Str. 1",72296,Schopfloch,28386,27375,DE242492945,23-04-2025,07-05-2025,kssystem.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@habee.de,"Mr Alexander Harlinghausen","Habee GMBH","Rippensäge Gq-ks 125",33775,Versmold,28387,27376,DE257507922,23-04-2025,07-05-2025,habee.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@cnc-experten.de,"CNC-Experten Verwaltungs-GmbH","Cnc-experten GMBH & Co. KG","Seit Ende 2011",84091,Attenhofen,28388,27377,DE293533023,23-04-2025,07-05-2025,cnc-experten.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
betten-knoll@t-online.de,"Dr. Rechtswissenchaften Rosalie Knoll","Betten Knoll GMBH","Englerstraße 3",69126,Heidelberg,28389,27378,DE143257220,23-04-2025,07-05-2025,betten-knoll.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@schiffmann.de,"Schiffmann Gesellschaft fuer Verlag, Handel und graphische Betriebe mbH","Schiffmann Kalender GMBH & Co KG","Mo.- Fr. Von 7",51503,Roesrath,28390,27379,DE224965476,23-04-2025,07-05-2025,schiffmann.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
mail@dachdeckerei-spiegel.de,"Mr Mark Lukowitz","Dachdeckerei Hans Spiegel Inh. Mark Lukowitz E. K.","Kölner Straße 145",51515,Kuerten,28391,27380,DE255253964,23-04-2025,07-05-2025,dachdeckerei-spiegel.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
verkauf@holzblum.de,"Mr Karl-Ulrich Blum","Heinrich Blum Ohg Inh. Karl-ulrich Blum E.k.","Königsteiner Str. 9",65185,Wiesbaden,28392,27381,DE113893170,23-04-2025,07-05-2025,holzblum.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
anzeigen@hallo-verlag.de,"HALLO-Verlag Verwaltungsgesellschaft mbH","Hallo-verlag GMBH & Co. KG","Brunnthal Hebt Kita-gebühren Im Herbst 2025",85540,Haar,28393,27382,DE130496584,23-04-2025,07-05-2025,hallo-verlag.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@kwp.de,"Mr Michael Kleber","Kwp Steuerberatungsgesellschaft Geschaeftsfuehrungs GMBH","Lietzenburger Str. 46",10789,Berlin,28394,27383,DE283253654,23-04-2025,07-05-2025,kwp.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@detektei-langwieser.de,"Ms Gabriele Langwieser-Kohlhoff","Detektei Langwieser GMBH","Gneisenaustraße 31",23611,"Bad Schwartau",28395,27384,DE135127414,23-04-2025,07-05-2025,detektei-langwieser.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@schuhhaus-haener.de,"Mr Christoph Haener","Schuh Und Sport Haener Inhaber Christoph Haener","Hauptstr. 79",57482,Wenden,28396,27385,DE126193446,23-04-2025,07-05-2025,schuhhaus-haener.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@elektro-kempkes.de,"Mr Thomas Kempkes","Elektrotechnik Kempkes GMBH","Rennekoven 27",41334,Nettetal,28397,27386,DE257459568,23-04-2025,07-05-2025,elektro-kempkes.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
service@thoemmes.info,"Dipl.-Ing. Mike Thoemmes","Autohaus Mike Thoemmes E.k. Renault-vertragshaendler","Wir Sind Ihr Partner In Sachen Auto Im Raum Sonneberg Und Neustadt. Seit Mehr Als 20",96515,Sonneberg,28398,27387,DE167673833,23-04-2025,07-05-2025,thoemmes.info,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@immolounge.de,"Mr Sven Frerichs","Immolounge GMBH","Am Waldschlößchen 4",1099,Dresden,28399,27388,DE287297768,23-04-2025,07-05-2025,immolounge.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
kontakt@absicherungsexperten.de,"Mr Hans-Peter Lis","Assekuranzservice Lis UG (haftungsbeschraenkt)","Industriestr. 29",82194,Groebenzell,28400,27389,DE264889776,23-04-2025,07-05-2025,absicherungsexperten.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@schwer-formgebung.de,"Mr Martin Schwer","Schwer E.k.","Bregstraße 90",78120,Furtwangen,28401,27390,DE192432932,23-04-2025,07-05-2025,schwer-formgebung.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
kontakt@aqualutum.de,"Mr Lars Kolbe","Aqualutum GMBH","Ihr Partner Für Langfristige Anlagestrategien. Unabhängig Und Inhabergeführt Seit 2011",60313,Frankfurt,28402,27391,DE277582179,23-04-2025,07-05-2025,aqualutum.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@abakus-technologie.de,"Ms Birgit Heckelmann","Abakus Bauintegrierte Technologie GMBH","Holzwolle-dämmplatte Ww-vario Ultra 022",97353,Wiesentheid,28403,27392,DE206922731,23-04-2025,07-05-2025,abakus-technologie.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
laser@wessner-engineering.de,"Ms Nicole Kromer","Wessner Engineering GMBH","Neubau 2014",72513,Hettingen,28404,27393,DE261448067,23-04-2025,07-05-2025,wessner-engineering.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@ge-lo.com,"Dipl.-Paedagoge Dirk Goettert","Ge-lo Akademie GMBH","Schloßstraße 44",22041,Hamburg,28405,27394,DE280609149,23-04-2025,07-05-2025,ge-lo.com,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@innovit.ag,"Mr Franz Bohn","Innovit AG","Systemzertifizierung Nach Iso 2700",64342,Seeheim-jugenheim,28406,27395,DE270722821,23-04-2025,07-05-2025,innovit.ag,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@greenart.de,"Mr Mirko Fallak","Greenart Gartengestaltung GMBH","Telefon 0276",57489,Drolshagen,28407,27396,DE189529298,23-04-2025,07-05-2025,greenart.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
kontakt@baugisar.de,"Ms Eleonore Burger","Baugenossenschaft Der Wohnungseigentuemer Isarstrasse Eg","Isarstraße 60",93057,Regensburg,28408,27397,DE133711583,23-04-2025,07-05-2025,baugisar.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@mayer-s.de,"Ms Simone Mayer","Mayers Verwaltung GMBH","Mit Dem Verkauf Unserer Dinkelherzle Konnten Wir 2",73084,Salach,28409,27398,DE245705376,23-04-2025,07-05-2025,mayer-s.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@btr-gmbh.com,"Mr Matthias Karl Toben","B.t.r. GMBH","Claude-breda-straße 1a",6406,Bernburg,28410,27399,DE815305215,23-04-2025,07-05-2025,btr-gmbh.com,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@hertz-kompressoren.de,"Mr Nuri Kara","Hertz Kompressoren GMBH","Hsc 16b",96052,Bamberg,28411,27400,DE240265340,23-04-2025,07-05-2025,hertz-kompressoren.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
essen@dormito.de,"Mr Ludger Hambrock","Dormito Matratzen, Betten Und Wasserbetten GMBH","Dortmund 4413",45130,Essen,28412,27401,DE255752439,23-04-2025,07-05-2025,dormito.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@mueller-bonndorf.de,"Ms Maria Dix","Mueller Landmaschinen GMBH","Küferstraße 1",79848,Bonndorf,28413,27402,DE296774087,23-04-2025,07-05-2025,mueller-bonndorf.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@bodyfast.de,"Mr Patrick Hammer","Bodyfast GMBH","Tal 36",80331,Muenchen,28414,27403,DE317275452,23-04-2025,07-05-2025,bodyfast.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
buero@schlossars-doni.de,"Mr Markus Riedmiller","Schlossar S Doni GMBH","Schachenstr. 2",87466,Oy-mittelberg,28415,27404,DE206353648,23-04-2025,07-05-2025,schlossars-doni.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
n.rohde@kfb-jessen.de,"Mr Nils Rohde","Kfb Jessen GMBH","Copyright 2021",22113,Oststeinbek,28416,27405,DE116373055,23-04-2025,07-05-2025,kfb-jessen.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
sales@noratel.de,"Mr Dan-Henning Gangso","Noratel Germany Aktiengesellschaft","Please Choose 1",94481,Grafenau,28417,27406,DE813281028,23-04-2025,07-05-2025,noratel.com,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@schneider-bau.com,"Ms Elvira Schneider","Schneider Bau GMBH","In Der Aue 14",55627,Merxheim,28418,27407,DE148120381,23-04-2025,07-05-2025,schneider-bau.com,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@schneider-bau.com,"Mr Hermann-Josef Helling","Schneider Bau Generalunternehmer GMBH","In Der Aue 14",55627,Merxheim,28419,27408,DE196328915,23-04-2025,07-05-2025,schneider-bau.com,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@provesta.de,"Dr. Bernd Walter","Provesta Immobilien & Finance GMBH","Mehr Als 25",22393,Hamburg,28420,27409,DE293465081,23-04-2025,07-05-2025,provesta.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@wirelessconsulting.de,"Mr Alexander Bendler","Wireless.consulting GMBH","Neulehenstraße 8a",33790,Halle,28421,27410,DE240428114,23-04-2025,07-05-2025,wirelessconsulting.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@quickycars24.de,"Mr Massoud Arsalan","Quickycars24 GMBH","Seit 2013",52068,Aachen,28422,27411,DE291921959,23-04-2025,07-05-2025,quickycars24.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
